"Dictamen";"Antiguedad.Trabajo";"Vivienda";"Plazo";"Edad";"Estado.civil";"Registros";"Tipo.trabajo";"Gastos";"Ingresos";"Patrimonio";"Cargas.patrimoniales";"Importe.solicitado";"Precio.del.bien.financiado"
"positiu";5;"escriptura";60;65;"casat";"reg_no";"Other";45;222;12000;0;600;1264
"positiu";14;"escriptura";60;56;"casat";"reg_si";"Auto";75;150;99999999;0;1000;1104
"positiu";10;"escriptura";48;41;"solter";"reg_no";"Fix";35;175;3000;0;750;1128
"positiu";3;"lloguer";36;25;"solter";"reg_no";"Fix";49;138;0;0;900;1717
"positiu";4;"pares";36;27;"casat";"reg_no";"Fix";45;72;0;0;350;1426
"negatiu";0;"escriptura";60;62;"casat";"reg_si";"Other";90;136;2650;0;600;790
"negatiu";10;"escriptura";60;42;"casat";"reg_no";"Auto";90;40;5000;1600;2000;2550
"positiu";2;"pares";60;25;"solter";"reg_no";"Auto";45;130;8500;0;1100;1380
"negatiu";1;"pares";60;34;"casat";"reg_no";"Fix";75;190;0;0;700;719
"positiu";2;"escriptura";60;24;"casat";"reg_no";"Fix";60;243;2500;1980;1250;1451
"positiu";2;"lloguer";60;26;"casat";"reg_si";"Fix";70;98;0;0;1100;1240
"negatiu";0;"pares";24;21;"solter";"reg_si";"Temp";35;126;0;0;1150;1586
"negatiu";10;"escriptura";48;35;"casat";"reg_no";"Temp";75;55;4000;0;1500;1786
"negatiu";1;"escriptura";60;49;"casat";"reg_no";"Temp";105;88;2000;0;850;1149
"negatiu";1;"escriptura";60;35;"solter";"reg_no";"Temp";35;181;4500;0;1600;1912
"negatiu";14;"contr_privat";60;33;"casat";"reg_si";"Fix";90;77;3400;0;1500;1813
"negatiu";4;"pares";36;27;"separat";"reg_si";"Fix";35;110;0;0;300;550
"positiu";17;"escriptura";60;35;"casat";"reg_no";"Fix";60;125;4000;0;1080;1428
"positiu";4;"escriptura";60;27;"casat";"reg_no";"Auto";60;225;14500;1200;700;2273
"positiu";2;"lloguer";36;35;"solter";"reg_no";"Fix";42;74;0;0;950;1000
"positiu";11;"escriptura";18;37;"casat";"reg_no";"Fix";45;115;20000;0;600;1200
"positiu";1;"lloguer";48;64;"casat";"reg_no";"Other";74;137;3500;0;600;927
"positiu";14;"escriptura";36;34;"vidu";"reg_no";"Fix";45;202;6500;0;350;800
"positiu";2;"escriptura";48;37;"casat";"reg_no";"Fix";75;135;18000;0;1000;1062
"positiu";5;"escriptura";48;43;"casat";"reg_no";"Auto";45;145;5000;0;680;1350
"negatiu";6;"lloguer";36;49;"casat";"reg_no";"Other";65;54;0;0;450;615
"positiu";11;"escriptura";12;51;"casat";"reg_no";"Auto";45;80;6000;0;1000;1931
"positiu";9;"escriptura";36;24;"casat";"reg_no";"Fix";45;140;9000;0;1000;1100
"positiu";1;"pares";60;22;"solter";"reg_no";"Fix";35;90;0;0;1250;1590
"negatiu";0;"pares";36;30;"solter";"reg_no";"Other";45;32;0;0;650;750
"positiu";1;"escriptura";24;33;"casat";"reg_no";"Fix";45;130;3000;0;800;1465
"positiu";17;"escriptura";24;50;"casat";"reg_no";"Auto";60;285;22000;700;500;1321
"positiu";0;"pares";36;19;"solter";"reg_no";"Temp";35;75;0;0;1450;1473
"positiu";5;"escriptura";36;26;"casat";"reg_si";"Auto";45;150;7000;0;1500;2588
"positiu";12;"escriptura";60;28;"solter";"reg_si";"Fix";35;172;3000;2000;950;1184
"negatiu";1;"lloguer";36;23;"casat";"reg_no";"Auto";75;300;0;0;400;700
"positiu";3;"pares";60;26;"solter";"reg_si";"Fix";35;73;0;0;650;1200
"positiu";20;"escriptura";60;51;"casat";"reg_no";"Fix";60;165;3500;0;500;625
"negatiu";3;"escriptura";36;38;"casat";"reg_no";"Auto";90;300;3000;0;1200;1881
"positiu";14;"lloguer";60;30;"casat";"reg_si";"Fix";67;217;0;0;1800;1807
"negatiu";0;"altres viv";60;41;"casat";"reg_si";"Fix";105;0;0;0;1000;2750
"positiu";3;"contr_privat";60;29;"casat";"reg_no";"Fix";60;90;2000;0;1650;1800
"positiu";4;"pares";36;28;"casat";"reg_no";"Fix";45;100;0;0;1000;2343
"positiu";0;"escriptura";48;38;"casat";"reg_no";"Fix";75;217;3500;0;1400;1689
"negatiu";7;"escriptura";48;29;"casat";"reg_no";"Fix";60;62;4000;0;984;984
"positiu";4;"lloguer";6;28;"casat";"reg_no";"Fix";66;60;0;0;200;1566
"positiu";16;"escriptura";60;32;"casat";"reg_no";"Fix";60;117;1100;80;1400;1833
"negatiu";2;"lloguer";48;22;"solter";"reg_no";"Fix";42;73;0;0;940;1127
"negatiu";2;"pares";48;30;"solter";"reg_no";"Fix";35;86;0;0;900;1127
"negatiu";11;"escriptura";48;30;"casat";"reg_no";"Fix";75;67;3000;2040;1000;1093
"positiu";30;"escriptura";36;53;"casat";"reg_no";"Fix";75;165;5000;0;900;900
"negatiu";2;"contr_privat";60;28;"casat";"reg_si";"Fix";75;166;6000;0;1500;1599
"negatiu";5;"altres viv";48;22;"solter";"reg_no";"Fix";35;82;0;0;480;1910
"negatiu";1;"lloguer";36;24;"casat";"reg_no";"Auto";44;90;0;0;1050;1493
"negatiu";1;"lloguer";60;52;"separat";"reg_si";"Fix";68;327;0;0;700;819
"positiu";8;"escriptura";60;34;"casat";"reg_no";"Fix";75;145;3000;1800;1500;1703
"positiu";20;"lloguer";36;39;"casat";"reg_no";"Auto";95;202;0;0;600;1461
"positiu";4;"escriptura";60;30;"casat";"reg_no";"Temp";45;150;4000;2800;1400;1763
"positiu";5;"lloguer";36;46;"casat";"reg_no";"Fix";82;223;0;0;450;650
"positiu";3;"pares";36;52;"casat";"reg_si";"Fix";60;325;0;0;400;1700
"positiu";10;"escriptura";60;52;"casat";"reg_no";"Fix";60;143;5500;0;1300;1661
"positiu";10;"lloguer";60;36;"casat";"reg_no";"Fix";85;100;0;0;850;1150
"positiu";11;"escriptura";12;25;"casat";"reg_no";"Fix";45;124;2500;1000;800;1602
"positiu";22;"lloguer";48;46;"casat";"reg_no";"Fix";86;110;0;0;1150;1528
"negatiu";0;"altres viv";48;45;"casat";"reg_no";"Auto";75;120;0;0;900;964
"positiu";25;"escriptura";60;53;"casat";"reg_no";"Fix";60;107;4000;0;800;932
"negatiu";2;"altres viv";60;22;"solter";"reg_no";"Fix";35;83;0;0;1400;1430
"positiu";0;"altres viv";36;50;"casat";"reg_no";"Temp";60;162;20000;0;1000;1615
"negatiu";0;"escriptura";48;52;"casat";"reg_si";"Other";90;245;3850;2432;1520;1670
"positiu";12;"contr_privat";60;47;"casat";"reg_no";"Fix";60;243;8500;0;1850;1890
"positiu";4;"lloguer";60;27;"solter";"reg_no";"Fix";43;76;0;0;650;1070
"positiu";12;"escriptura";18;35;"casat";"reg_no";"Fix";60;400;6000;0;200;2225
"positiu";0;"pares";48;21;"solter";"reg_no";"Temp";35;106;5000;0;500;1131
"positiu";22;"escriptura";36;44;"casat";"reg_no";"Fix";75;120;7000;0;650;1852
"negatiu";3;"pares";60;32;"solter";"reg_no";"Fix";35;122;0;0;2000;2050
"positiu";1;"lloguer";36;34;"divorciat";"reg_no";"Fix";43;80;0;0;700;700
"positiu";14;"contr_privat";60;36;"casat";"reg_no";"Fix";60;120;4000;1500;1500;1540
"positiu";10;"lloguer";48;36;"casat";"reg_no";"Fix";80;200;0;0;978;1338
"positiu";13;"lloguer";60;36;"casat";"reg_no";"Fix";79;191;4000;700;1000;1209
"positiu";1;"lloguer";60;24;"casat";"reg_no";"Fix";52;67;0;0;800;1137
"negatiu";3;"escriptura";36;26;"solter";"reg_no";"Auto";35;0;60000;3000;800;1000
"positiu";5;"lloguer";12;35;"casat";"reg_si";"Auto";96;210;0;0;300;700
"positiu";4;"escriptura";60;42;"solter";"reg_no";"Fix";35;110;2500;0;1090;1565
"positiu";3;"altres viv";60;55;"casat";"reg_no";"Fix";45;45;0;0;600;864
"positiu";19;"escriptura";60;49;"casat";"reg_no";"Fix";135;150;3500;0;1100;1477
"negatiu";4;"pares";60;38;"separat";"reg_no";"Fix";35;100;0;0;1300;1500
"positiu";9;"escriptura";60;32;"casat";"reg_no";"Fix";75;345;6000;3300;700;994
"positiu";7;"escriptura";60;36;"casat";"reg_no";"Fix";60;122;3000;0;750;850
"positiu";26;"escriptura";60;55;"casat";"reg_no";"Fix";60;110;10000;0;1500;1527
"negatiu";2;"lloguer";60;30;"casat";"reg_si";"Auto";54;90;2000;0;1500;1500
"positiu";11;"escriptura";48;29;"casat";"reg_no";"Fix";75;76;15000;0;300;1336
"positiu";4;"lloguer";36;48;"casat";"reg_no";"Auto";94;340;1000;0;525;525
"negatiu";2;"escriptura";60;29;"casat";"reg_si";"Fix";60;185;6300;2300;2000;2675
"positiu";5;"escriptura";60;42;"casat";"reg_no";"Fix";75;101;3500;0;1090;1190
"positiu";3;"escriptura";24;32;"casat";"reg_no";"Fix";60;196;5000;300;800;1606
"positiu";17;"escriptura";36;47;"casat";"reg_no";"Fix";75;158;17000;0;1000;2159
"positiu";9;"pares";60;33;"casat";"reg_no";"Fix";45;221;3000;0;1600;2344
"positiu";18;"escriptura";60;32;"solter";"reg_no";"Fix";35;133;3500;150;1600;2200
"positiu";18;"escriptura";60;42;"casat";"reg_no";"Auto";90;0;5000;0;1300;2147
"positiu";6;"escriptura";24;45;"casat";"reg_no";"Auto";90;150;5000;0;250;450
"positiu";12;"escriptura";12;40;"casat";"reg_no";"Fix";75;390;8000;0;500;1732
"positiu";2;"escriptura";36;28;"casat";"reg_no";"Temp";60;146;2500;0;700;1258
"positiu";1;"pares";48;29;"solter";"reg_no";"Auto";45;478;9000;0;2100;2450
"positiu";8;"altres viv";24;41;"divorciat";"reg_no";"Fix";60;90;4000;0;500;1600
"positiu";25;"contr_privat";48;55;"casat";"reg_no";"Fix";60;169;4000;0;1000;1459
"negatiu";25;"escriptura";60;61;"casat";"reg_si";"Auto";45;100;39000;0;1060;1134
"negatiu";3;"lloguer";18;30;"casat";"reg_no";"Auto";54;90;0;0;300;425
"positiu";2;"escriptura";48;40;"casat";"reg_no";"Auto";60;160;3000;800;1300;1521
"positiu";3;"lloguer";48;36;"casat";"reg_si";"Fix";82;222;0;0;1900;2100
"positiu";18;"escriptura";60;42;"casat";"reg_no";"Fix";75;111;2500;0;1150;1640
"positiu";1;"escriptura";48;18;"solter";"reg_no";"Temp";45;111;7000;0;1100;1299
"positiu";4;"escriptura";36;23;"casat";"reg_no";"Fix";75;168;4000;0;1100;1385
"positiu";20;"escriptura";60;49;"casat";"reg_no";"Auto";90;215;4500;0;1000;1228
"positiu";14;"escriptura";60;28;"casat";"reg_no";"Auto";75;94;5500;9500;1660;2419
"positiu";0;"pares";36;26;"solter";"reg_no";"Fix";35;63;0;0;600;994
"negatiu";8;"lloguer";60;25;"casat";"reg_si";"Fix";73;280;0;0;600;1364
"positiu";15;"escriptura";48;33;"casat";"reg_no";"Fix";75;220;7000;0;1300;2400
"positiu";3;"escriptura";60;30;"casat";"reg_no";"Fix";45;126;3500;2400;1000;1120
"positiu";20;"escriptura";36;44;"casat";"reg_no";"Fix";60;120;3000;0;350;400
"negatiu";2;"pares";60;25;"divorciat";"reg_no";"Temp";35;90;0;0;900;1111
"positiu";17;"escriptura";24;55;"casat";"reg_no";"Auto";75;191;14000;0;1000;2420
"positiu";20;"lloguer";60;41;"solter";"reg_no";"Auto";50;148;4000;0;835;1356
"negatiu";0;"altres viv";60;47;"vidu";"reg_si";"Auto";45;0;0;0;1500;1600
"positiu";2;"pares";24;26;"solter";"reg_no";"Fix";35;88;0;0;325;450
"positiu";11;"pares";60;27;"casat";"reg_no";"Fix";60;150;2500;0;1100;1129
"negatiu";12;"escriptura";60;34;"casat";"reg_no";"Fix";60;115;4000;0;1650;1686
"negatiu";1;"lloguer";60;31;"divorciat";"reg_si";"Fix";43;76;0;0;500;1300
"positiu";2;"escriptura";60;37;"casat";"reg_no";"Fix";60;145;3500;1100;1250;1763
"negatiu";17;"contr_privat";60;48;"casat";"reg_si";"Auto";60;69;7000;0;1400;1813
"positiu";13;"escriptura";60;52;"casat";"reg_no";"Auto";60;0;20000;0;1370;1714
"positiu";3;"pares";36;22;"solter";"reg_no";"Fix";35;60;19000;0;775;1050
"negatiu";4;"pares";48;25;"solter";"reg_no";"Fix";35;73;0;0;700;814
"positiu";38;"escriptura";48;56;"vidu";"reg_no";"Fix";35;112;3000;0;850;960
"negatiu";12;"escriptura";60;39;"casat";"reg_no";"Fix";90;95;4000;250;1450;1686
"positiu";15;"pares";48;40;"solter";"reg_no";"Fix";35;150;0;0;1000;1399
"positiu";20;"escriptura";60;51;"casat";"reg_no";"Fix";60;250;2500;0;1250;1825
"positiu";0;"pares";48;27;"solter";"reg_si";"Fix";35;46;0;0;900;1216
"positiu";2;"contr_privat";60;25;"casat";"reg_no";"Fix";45;60;3000;0;1150;1163
"negatiu";4;"altres viv";60;25;"solter";"reg_no";"Temp";35;92;0;0;1400;1661
"positiu";7;"escriptura";60;36;"casat";"reg_no";"Fix";90;120;6000;1500;900;1175
"positiu";4;"escriptura";12;32;"casat";"reg_no";"Fix";45;231;13000;290;400;1198
"negatiu";2;"lloguer";60;32;"casat";"reg_no";"Fix";93;175;0;0;1650;1688
"positiu";2;"pares";48;23;"solter";"reg_no";"Temp";35;160;3500;1200;1200;1426
"positiu";1;"pares";60;22;"solter";"reg_no";"Fix";35;109;0;0;1000;1466
"negatiu";0;"pares";48;25;"casat";"reg_no";"Fix";60;247;0;0;1900;1900
"negatiu";0;"altres viv";60;34;"solter";"reg_no";"Fix";35;140;3000;0;1550;1570
"positiu";2;"altres viv";60;41;"separat";"reg_no";"Auto";35;100;5000;0;1200;1450
"positiu";8;"pares";48;28;"solter";"reg_no";"Fix";35;115;500;0;360;363
"positiu";1;"lloguer";36;37;"casat";"reg_no";"Auto";90;0;0;0;850;998
"positiu";3;"lloguer";36;34;"solter";"reg_no";"Fix";41;63;30000;0;625;921
"negatiu";0;"pares";60;20;"solter";"reg_no";"Fix";35;79;0;0;1570;1575
"positiu";10;"lloguer";48;38;"casat";"reg_no";"Auto";78;333;0;0;700;1386
"positiu";4;"escriptura";48;49;"solter";"reg_si";"Fix";35;183;8000;0;1200;1531
"positiu";2;"pares";24;21;"solter";"reg_no";"Auto";35;0;0;0;250;355
"negatiu";0;"escriptura";36;36;"casat";"reg_no";"Other";45;25;3500;0;1300;2246
"positiu";20;"contr_privat";60;39;"casat";"reg_no";"Fix";90;159;2000;0;750;790
"negatiu";10;"lloguer";60;39;"casat";"reg_si";"Auto";119;292;13000;2500;1500;2262
"positiu";0;"lloguer";60;29;"casat";"reg_no";"Temp";61;160;0;0;1000;1055
"positiu";21;"lloguer";36;42;"casat";"reg_no";"Fix";74;135;450;0;240;1275
"negatiu";3;"lloguer";60;48;"separat";"reg_si";"Fix";47;120;0;0;1000;1077
"positiu";2;"escriptura";36;27;"vidu";"reg_no";"Fix";35;135;8000;0;750;1296
"negatiu";3;"escriptura";36;43;"casat";"reg_no";"Auto";45;0;3500;0;600;800
"negatiu";1;"escriptura";60;46;"casat";"reg_si";"Fix";75;209;11000;0;1800;2015
"positiu";19;"lloguer";18;39;"solter";"reg_no";"Fix";45;100;0;0;450;997
"negatiu";3;"lloguer";24;22;"solter";"reg_no";"Auto";50;148;0;0;700;950
"negatiu";25;"pares";60;64;"casat";"reg_si";"Fix";45;130;0;0;2047;2946
"positiu";2;"lloguer";60;28;"solter";"reg_no";"Fix";45;101;0;0;1300;1333
"positiu";3;"pares";36;21;"solter";"reg_no";"Temp";35;49;0;0;750;850
"positiu";5;"lloguer";30;58;"casat";"reg_no";"Fix";80;200;15000;0;520;690
"negatiu";6;"lloguer";36;41;"casat";"reg_si";"Auto";75;0;0;0;775;875
"positiu";10;"lloguer";36;47;"solter";"reg_no";"Temp";86;114;3500;0;400;872
"positiu";17;"lloguer";24;49;"casat";"reg_no";"Auto";80;53;0;0;600;1104
"positiu";0;"escriptura";12;22;"solter";"reg_no";"Fix";35;132;3500;0;300;509
"negatiu";0;"escriptura";60;62;"casat";"reg_no";"Other";45;42;4000;0;500;827
"negatiu";2;"pares";36;24;"solter";"reg_no";"Fix";35;90;0;0;1000;1150
"positiu";28;"escriptura";24;59;"casat";"reg_no";"Auto";60;606;6000;0;1550;1760
"positiu";0;"lloguer";48;36;"casat";"reg_no";"Fix";74;141;0;0;1150;1485
"positiu";5;"escriptura";60;36;"casat";"reg_no";"Fix";75;141;4000;0;1300;1435
"negatiu";5;"pares";36;45;"casat";"reg_si";"Fix";75;68;0;0;2375;2875
"positiu";12;"escriptura";36;41;"casat";"reg_no";"Auto";60;99999999;10000;0;1000;2100
"positiu";4;"escriptura";24;30;"casat";"reg_si";"Fix";45;165;3000;0;250;450
"positiu";6;"pares";60;43;"casat";"reg_no";"Auto";75;70;4000;0;1000;1548
"positiu";0;"lloguer";24;23;"solter";"reg_no";"Fix";42;70;0;0;125;125
"positiu";9;"escriptura";48;41;"separat";"reg_no";"Fix";35;60;8000;1000;1200;1538
"positiu";9;"lloguer";36;31;"casat";"reg_si";"Auto";84;241;10000;0;3800;5852
"negatiu";2;"lloguer";12;47;"casat";"reg_si";"Fix";103;426;0;0;350;450
"negatiu";2;"lloguer";60;36;"separat";"reg_si";"Auto";35;0;0;0;2000;2676
"positiu";2;"pares";12;25;"solter";"reg_si";"Auto";35;74;18000;0;600;1638
"positiu";18;"escriptura";60;49;"casat";"reg_no";"Fix";135;180;13500;0;900;994
"positiu";16;"escriptura";36;57;"casat";"reg_no";"Fix";60;154;4000;130;700;1090
"negatiu";10;"escriptura";60;26;"casat";"reg_no";"Fix";60;63;5000;3000;1400;1432
"positiu";11;"escriptura";60;37;"casat";"reg_no";"Fix";90;289;7000;250;1200;1599
"negatiu";14;"escriptura";36;45;"separat";"reg_no";"Fix";45;190;12000;0;2100;2758
"positiu";4;"lloguer";60;24;"casat";"reg_no";"Fix";75;147;0;0;1300;1700
"negatiu";1;"escriptura";60;42;"casat";"reg_si";"Fix";105;198;3500;250;1000;1245
"negatiu";2;"lloguer";24;23;"solter";"reg_si";"Auto";75;400;0;0;750;900
"positiu";1;"lloguer";60;38;"casat";"reg_no";"Temp";58;130;0;0;1450;1593
"negatiu";2;"escriptura";60;36;"casat";"reg_si";"Auto";60;140;29000;0;3900;4812
"positiu";13;"pares";60;27;"casat";"reg_no";"Fix";60;100;0;0;950;1152
"positiu";5;"escriptura";24;37;"casat";"reg_no";"Auto";90;143;7000;0;700;900
"negatiu";1;"lloguer";36;25;"casat";"reg_no";"Fix";54;87;0;0;500;646
"positiu";6;"lloguer";60;23;"casat";"reg_no";"Fix";62;171;0;0;1000;1209
"positiu";20;"escriptura";36;47;"casat";"reg_no";"Fix";75;203;4000;0;1050;1258
"positiu";9;"escriptura";18;52;"casat";"reg_no";"Fix";60;154;5500;0;500;1531
"positiu";15;"escriptura";12;55;"casat";"reg_no";"Fix";45;130;7000;0;200;1240
"positiu";0;"pares";48;28;"solter";"reg_no";"Fix";35;90;3500;0;1000;1210
"positiu";5;"pares";60;24;"solter";"reg_no";"Fix";35;92;0;0;1030;1068
"positiu";15;"pares";36;40;"casat";"reg_si";"Auto";75;0;0;0;375;375
"positiu";4;"escriptura";48;36;"casat";"reg_no";"Fix";75;210;4000;0;1800;2628
"positiu";4;"escriptura";24;26;"casat";"reg_no";"Fix";45;115;4000;0;500;1400
"positiu";5;"pares";18;22;"solter";"reg_no";"Fix";35;80;0;0;600;1132
"positiu";2;"pares";60;25;"solter";"reg_no";"Fix";35;110;0;0;860;959
"positiu";4;"escriptura";24;44;"casat";"reg_no";"Auto";75;86;5000;0;900;1100
"positiu";0;"escriptura";60;56;"casat";"reg_no";"Other";60;117;3000;0;1200;1347
"positiu";1;"altres viv";42;33;"casat";"reg_si";"Fix";90;138;3500;606;1400;1700
"positiu";7;"escriptura";60;42;"casat";"reg_no";"Fix";45;88;4000;0;850;1033
"positiu";11;"pares";12;29;"casat";"reg_no";"Fix";60;54;0;0;600;1683
"positiu";40;"lloguer";18;62;"casat";"reg_no";"Auto";77;166;10000;0;900;2040
"positiu";10;"escriptura";60;33;"casat";"reg_no";"Fix";75;364;60000;0;1300;1804
"positiu";3;"escriptura";48;32;"casat";"reg_no";"Auto";75;65;10500;1500;1500;2155
"positiu";24;"escriptura";60;54;"casat";"reg_no";"Auto";45;109;17000;0;2000;3400
"positiu";6;"pares";36;24;"solter";"reg_no";"Fix";35;57;0;0;380;490
"negatiu";2;"lloguer";48;36;"divorciat";"reg_no";"Fix";45;99;0;0;750;1350
"positiu";3;"pares";48;27;"casat";"reg_no";"Fix";45;227;0;0;1150;1575
"positiu";11;"escriptura";60;29;"solter";"reg_no";"Fix";35;57;1500;0;700;994
"positiu";1;"pares";24;22;"solter";"reg_no";"Temp";35;80;0;0;150;400
"negatiu";5;"lloguer";36;22;"solter";"reg_no";"Fix";42;70;0;0;850;870
"positiu";1;"lloguer";48;39;"casat";"reg_no";"Fix";86;105;0;0;1300;1600
"negatiu";1;"pares";48;24;"solter";"reg_si";"Fix";35;65;0;0;900;1061
"positiu";20;"escriptura";48;39;"casat";"reg_no";"Auto";75;45;10000;0;2000;3650
"positiu";7;"pares";48;31;"solter";"reg_si";"Fix";35;72;5500;0;1000;1051
"positiu";3;"pares";36;31;"casat";"reg_si";"Fix";60;80;0;0;1450;1700
"positiu";25;"escriptura";48;47;"casat";"reg_no";"Auto";60;157;15000;0;1990;2460
"positiu";12;"escriptura";36;46;"casat";"reg_si";"Fix";60;117;3000;0;825;1325
"positiu";4;"lloguer";36;32;"casat";"reg_no";"Fix";55;100;0;0;300;500
"positiu";0;"contr_privat";12;28;"casat";"reg_no";"Fix";60;130;3000;2000;380;1308
"positiu";15;"escriptura";12;49;"casat";"reg_no";"Auto";75;0;17000;0;700;1420
"positiu";20;"escriptura";12;60;"casat";"reg_no";"Auto";60;0;40000;0;700;1420
"negatiu";0;"altres viv";60;31;"casat";"reg_si";"Fix";90;0;0;0;1450;1604
"positiu";12;"escriptura";54;35;"casat";"reg_no";"Fix";75;113;3000;600;1650;1800
"positiu";10;"escriptura";48;44;"casat";"reg_no";"Fix";75;450;12000;0;1030;1128
"positiu";0;"pares";48;21;"solter";"reg_no";"Fix";35;50;0;0;1000;1091
"negatiu";2;"escriptura";48;20;"solter";"reg_no";"Auto";35;450;31000;0;1500;1853
"negatiu";0;"ignora_cont";36;45;"casat";"reg_no";"Temp";75;87;1500;0;300;480
"positiu";1;"escriptura";60;34;"casat";"reg_si";"Fix";45;180;2500;300;1300;1817
"positiu";1;"lloguer";60;21;"casat";"reg_no";"Fix";58;132;0;0;1275;1381
"negatiu";6;"escriptura";36;44;"casat";"reg_no";"Fix";75;150;7000;600;650;650
"positiu";1;"lloguer";36;34;"casat";"reg_no";"Auto";94;189;15000;1500;1500;2435
"positiu";15;"lloguer";48;40;"casat";"reg_si";"Fix";88;125;0;0;1100;1498
"positiu";11;"pares";36;29;"solter";"reg_no";"Fix";35;64;0;0;600;1314
"positiu";1;"lloguer";36;44;"casat";"reg_no";"Fix";105;145;0;0;1000;2275
"negatiu";1;"lloguer";36;27;"solter";"reg_no";"Fix";42;67;0;0;1000;1350
"negatiu";1;"escriptura";36;27;"casat";"reg_no";"Temp";45;127;4500;3000;600;745
"positiu";11;"escriptura";48;46;"casat";"reg_no";"Auto";75;160;10000;0;1150;1156
"positiu";2;"escriptura";60;43;"casat";"reg_si";"Fix";45;63;3000;0;1100;1683
"positiu";1;"escriptura";36;25;"vidu";"reg_no";"Fix";45;60;2000;0;525;800
"positiu";11;"lloguer";60;28;"solter";"reg_no";"Fix";42;67;0;0;900;1399
"positiu";3;"escriptura";48;30;"casat";"reg_no";"Fix";75;88;6000;400;1200;1796
"negatiu";1;"lloguer";48;29;"casat";"reg_no";"Temp";77;170;0;0;1300;2262
"positiu";15;"lloguer";60;39;"casat";"reg_no";"Auto";60;145;5000;0;1300;1625
"negatiu";1;"altres viv";42;24;"solter";"reg_si";"Fix";35;60;0;0;1200;1616
"positiu";8;"escriptura";12;29;"casat";"reg_no";"Fix";45;92;6000;2400;100;1492
"positiu";10;"contr_privat";60;55;"casat";"reg_no";"Fix";60;195;4000;0;1900;2150
"positiu";3;"lloguer";36;27;"casat";"reg_no";"Fix";68;80;0;0;325;400
"negatiu";2;"escriptura";36;20;"solter";"reg_no";"Auto";35;0;80000;30000;750;1350
"positiu";0;"altres viv";42;24;"solter";"reg_no";"Fix";35;42;0;0;800;1450
"positiu";9;"altres viv";36;32;"solter";"reg_no";"Fix";35;125;0;0;1000;1725
"positiu";4;"lloguer";48;38;"casat";"reg_no";"Fix";91;161;5000;0;800;1008
"positiu";0;"pares";24;24;"solter";"reg_no";"Temp";35;117;4000;0;1000;1489
"positiu";7;"escriptura";18;33;"casat";"reg_no";"Auto";60;164;4000;0;550;1679
"positiu";1;"pares";60;30;"solter";"reg_no";"Fix";35;75;0;0;1000;1156
"positiu";25;"altres viv";18;43;"casat";"reg_no";"Fix";75;85;700;0;400;1205
"positiu";6;"lloguer";60;34;"separat";"reg_no";"Fix";47;120;0;0;1100;1700
"positiu";3;"lloguer";48;35;"separat";"reg_no";"Fix";59;240;0;0;1300;1627
"positiu";4;"escriptura";60;24;"casat";"reg_no";"Auto";60;250;9000;3400;1250;1300
"negatiu";0;"escriptura";60;30;"casat";"reg_no";"Other";60;78;3500;0;1250;1365
"positiu";5;"escriptura";18;28;"casat";"reg_no";"Fix";60;102;2500;1300;450;1437
"negatiu";12;"escriptura";48;49;"casat";"reg_si";"Fix";45;152;7500;0;1100;2120
"positiu";4;"contr_privat";24;44;"casat";"reg_no";"Fix";75;96;4000;0;580;923
"negatiu";9;"pares";60;31;"solter";"reg_si";"Fix";35;92;0;0;1000;1161
"positiu";2;"pares";60;26;"casat";"reg_no";"Fix";45;199;0;0;1500;1698
"positiu";0;"escriptura";48;43;"casat";"reg_no";"Temp";75;71;14000;0;1100;1660
"positiu";13;"escriptura";60;38;"solter";"reg_no";"Fix";45;80;4000;0;1060;1274
"positiu";2;"altres viv";42;25;"casat";"reg_no";"Fix";60;190;0;0;1100;1729
"positiu";8;"escriptura";36;40;"casat";"reg_no";"Auto";75;200;10000;0;700;800
"positiu";14;"contr_privat";12;49;"casat";"reg_no";"Fix";90;140;3000;500;400;1432
"negatiu";11;"lloguer";48;40;"casat";"reg_no";"Fix";59;140;0;0;1000;1930
"negatiu";20;"escriptura";36;57;"casat";"reg_no";"Fix";90;114;5000;1500;1000;1193
"positiu";1;"pares";48;28;"solter";"reg_no";"Fix";35;140;0;0;1400;1728
"positiu";14;"pares";60;28;"casat";"reg_no";"Fix";45;140;0;0;1150;1301
"positiu";13;"escriptura";48;54;"casat";"reg_si";"Fix";45;90;2500;0;1000;1198
"positiu";0;"escriptura";36;36;"casat";"reg_no";"Fix";75;424;9500;700;1000;1690
"positiu";1;"lloguer";60;26;"casat";"reg_no";"Temp";61;155;0;0;1035;1709
